Review	Sentiment
minuta cesto narucujem iz ovog fast food restorana, jer sam primorana na osnovu moje lokacije i kasnih sati kada najcesce narucujem, medjutim kvalitet hrane nije na zavidnom nivou. takodje sam i jednom pozvala restoran jer je porudzbina kasnila i devojka koja se javila je bila izuzetno neljubazna i nije mi dala relevantne informacije.	0
vrh brza i ljubazna usluga, hrana vrhunska, a palacinka nutela, plazma, visnja...bruka odlicna :) sve pohvale	1
standardno dobro brzo zaustavljanje gladi u bilo koje doba.	1
sasvim ok ok klopa, stigla na vreme, veoma topla.	1
"njam :) evo vec 22-gi put (brojao sam na svom profilu) mi je stigao giros i pomfrit.
mislim da je to dovoljan znak da su i vise nego dobri.
mozda bi mogli za nas koji ovoliko cesto porucujemo kod istog restorana da organizuju neki popust ili gratis narudzbine, mislite o tome"	0
malo... za zenske potrebe taman, za muske... hamburger velicine onog u meku. porucili smo najveci hamburger za muza, ostao je gladan. ukus je ok.	0
ocaj pica raspadnuta,hladna,carbnare ne zelim ni da komentarisem.	0
super big burgeri odlicni kao i pomfrit. stiglo toplo i pre najavljenog vremena. zovemo opet :)	1
"pileca krilca klopa je ok.
lepinjice su savrsene"	1
city life klub sendvic i palacinke hrana je vrhunska. sendvic je ogroman i veoma bogat. palacinke su super, malo deblje ali ne predebele, malo vise namaza u njima ne bi skodilo doduse.	1
super sve je super, voja se odvalio!!	0
"kao da je drugi restoran.. :(( prvo, da nabrojim ono dobro..
chovek stigao pre vremena, sastojci hrane deluju kvalitetno..
i ranije smo naruchivali i bili extra zadovoljni..  
ali..
cezar salata je stigla bez dvopeka
jel u istu ide suvo grozzdje??  neshto ga ranije nisam video..
isto je bilo nevidljivo kao sada piletina koja ide u tu salatu..
naruchio sam posebno pomfrit koji ide uz lunch paket i pohovanu punjenu piletinu sa tartarom, krastavcima, pileccom..
hteo sam da sve to bude lepo odvojeno, kao i ranije..
stigao je jedan fishek pomfrita i piletina u zemichki ulepljena u sve dodatke ...  sve blago toplo ( da ne kazzem mlako)
poshto sam bio gladan, mislio sam da zanemarim formu i navalim na sushtinu, ali..  ali..
piletina je stigla zziva!!! ....   ne nepechena..  zziva!!!
samo spolja je malo dobila belichastu boju i pohovani deo je bio pechen, a kad se preseche bilo je crvenkasto odmah ispod a u sredini sam video nekoliko veccih komada potpuno crvenih
koliko god dobrog kvaliteta meso bilo, ne mogu da ga jedem presnog!   :s

bacio sam vishe od pola, a ovo shto sam pojeo je zato shto sam bio gladan ( nadam se da neccu zazzaliti :/ )
takodje, i devojka svoju nazovi-cezar salatu..

kazzem, kao da je drugi restoran..  
ochajno odradjen posao kuvara!!!"	0
tu i tamo klopa je vrhunska. dostava je nula. trebali su dostaviti za 45 min, a kasnili su 45 minuta, sto je ukupno 90 minuta. opusteno su zakasnili i ubedili me, barem pokusali da je to nemoguce da su zakasnili.	1
rukola pizza toplo, ukusno, na vreme. preporucujem da probate.	1
"pileca supa i cufte u paradajz sosu veoma ukusna i obilna porcija i jednog i drugog. stigli 10ak minuta pre vremena sto je inace sjajno, ali umalo da poljube vrata :)

jedina mala zamerka je na paradajz sos - mogao bi biti malo gusci, ovako je skoro kao corbica."	1
"iskreno... najbolja pica na donesi.com. 

10tka po svim osnovama ko je gladan i naruci nece da se zezne."	1
pastrmka, bela vesalica , pire, pomfrit pastrmka stigla bez povrca,pomfrit gnjecav	1
posle 30 minuta porudzbina nije stigla porudzbina nije stilga 30 minuta nakon odredjenog vremena, na kraju smo morali da otkazemo. hrana je prosli put bila dosta ukusna, ali usluga je losa...	0
sis burger sis burger 5	1
uzasna usluga kasne vec sat vremena i 13 minuta. jako smo gladni i ne mozemo da izdrzimo vise. iskreno se nadam da ce porudzbina stici dok kucam ovaj utisak inace cemo da se obratimo drustvu za zastitu potrosaca. zaista los utisak, nemojte nikako porucivati njihovu hranu ako ste gladn!!!	0
super! narucen veliki giros i palacinke nutela/plazma.hrana je super,palacinkama ne manjka fila,giros odlican,stiglo na vreme i dostavljac ljubazan.preporuka!	1
utisak nakon nekoliko narudzbina... ...veoma dobre pizze, mozda i sa trenutno najboljim odnosom cena/kvalitet (od restorana koji isporucuju na nbgd).	1
"odlicno! prvi put narucujemo, jeli smo super burgere, i svakako cemo naruciti opet!
za pocetak, dostavljac je stigao za pola vremena od najavljenog, sto je vec ostavilo odlican utisak. uz svaki burger je bio i pomfrit, sto je takodje bilo prijatno iznenadjenje, i naravno najbitnije, burger je odlican :)"	1
prvi put zadovoljan sam bio, giros nije los, oslic osrednji, pomfrit odlican	1
u sustini ok kvalitet hrane  al bilo bi lepo da procitaju sta pise u porudzbini nisu izounjene napomene bez	0
necemo se vise druziti hrana porucena  i porudzbina prihvacena u 17.17h, rok za isporuku 60 min. hrana stigla u 18.46h, vozac stoji na ulici i ceka da neko izadje, sta reci, da je delite dzabe vise ne. toliko od mene	0
podvarak sa curetinom stiglo na vreme i toplo. podvarak je ukusan.	1
punjeni batak punjeni batak je bio ziv i to ne malo!!!	0
pice su vrh! svaka cast!	1
"ok sve sve ok, dostava stigla ranije i ovaj put.
ubacite jos nesto u ponudu, osim pepsija."	1
"musaka i piletina na kineski nacin. prvi put narucujem, ali ne i poslednji.

musaka je odlicna! nisam ocekivao.
spremite kiselo mleko ko voli da bi jelo bilo vrhunsko. mekana, topla, sveza i ukusna.

sto se tice piletine, obilna porcija ne tako zacinjena kao kod kineza sto je dobro."	1
pristojno pica je korektna	1
"fino, fino narucio sam samo jednu picu, a trebalo je da probam malo vise razlicitih stvari. pica je stigla brze nego sto je najavljeno, iako je padala kisa - svaka cast! 
s druge strane, bez obzira sto sam gladan, neke stvari su mi malo zasmetale. verovatno je trebalo da naglasim da zelim isecenu picu - u kancelariji bas nesto i nemam set nozeva. pica jeste stigla masna, al kad imas gazirano pice pored sebe, to bas i nije problem. sve u svemu, vrlo dobra ocena za picu. sledeci put cu probati vise stvari, da mogu da dam precizniju ocenu."	1
tavce tavce je obicna kasa od pasulja i lici na sve sem na tavce. izuzetno sam razocarana. ovo je moja prva narudzbina ovom restoranu ali mislim da se necemo vise druziti, imala sam nameru da probam nesto od specijaliteta kao sto su cicvara i kacamak jer smatram pohvalnim postojanje takvih jela u meniju. no, nemam je vise.	0
odlicno svaki put sve bolja hrana	1
razocarenje narucena dva american burgera. hrana stigla topla, pre vremena. burgeri jestivi, ali daleko od dobrih a kamoli najboljih u gradu.	0
potpuni promasaj meso i povrce kao da su bili mesani u blenderu, ukus nedefinisan, porucili dva jelu od teletine sa razlicitim sosevima, nije bilo gotovo nikakve razlike. jela dolaze bez pirinca, a to ne stoji nigde u napomeni. isto tako, prilikom isporuke se jedna od kutija prevnula i cela plasticna kesa je bila u sosu. mislim da vise nikad necu od ovih poruciti.	0
"osrednje.. gurmanska dobra i povoljna.
cezar obrok salata je sve samo ne obrok. da, ukusna je, ali je premala. ima dosta piletine, fali salate. s obzirom da se u opisu nalazi ajsberg salata (zbog cega sam je i odabrala),mislim da bi cena bila opravdana... ali u mojoj salati se nalazilo mozda dva iscepkana lista obicne domace zelene salate. razocarana... uz malo maste  domisljatosti salata je mogla biti obimnija i lepsa."	0
prvi, ali ne i poslednji put prijatno iznenadjena!	1
super  ++ odlichni ste, nemam zamerke.... sve je stiglo na vreme.... hranaa mmmm ... very tasty :))) i opet mmm ... e bash odlichni ste! pozz	0
a poenta je? ne vidim smisao pisanja utisaka ovom restoranu, jer svaki negativan obrisu. izuzetno sam ljut. ovo je sajt koji se bavi hranom, ako nesto nije kako treba, mora stajati ovde (ma kakav utisak bio) da potencijalne musterije znaju sa kim imaju posla. samo vi brisite sta vam se ne svidja... lose...mnogo lose...	0
blizu stej mnogo dostave skupe.. ocemo jevtinocu za dostave	1
"jako lose. ne znam da li je ""hedansa"" svesna cinjenice da ne moze jedno da pise na internetu a da se nesto potpuno drugo dobije u porudzbini. za biftek, kao biftek nemam zamerki, ali za sve ostalo imam. slika koja stoji na internetu nema veze sa sklopom zelene trave u kojoj se nadje pokoji komadic mesa, dok sve zajedno lezi na jednoj lepinji a ne piceti. i najtuznije od svega - nigde ni traga od susenog paradajza."	0
krajnje bezobrazno!!! napravimo narudzbu od 2000+ medju kojima piletinu sa vrganjima sa pireom, a dobijemo istu tu piletinu bez pirea. i onda kao da cekamo 40 minuta da se smiluju da i to posalju naknadno. neka hvala, sto sam narucivao ovde, narucivao sam. samo mi zao sto sam ostavio fin baksis vozacu za ovu katastrofalnu uslugu. nikada vise!	0
deki veoma sam razocaran hranom t.j picama. narucio sam dve pice srpsku i kapricozu ,pice su dosle zagorele i jos testo poluzivo.definitivno nemam nameru narucivati vise. mislim nije do cene .vec ako misle izgraditi neki status morace ozbiljno poraditi na kvalitetu hrane jer ov nema ni na vasarima. toliko...	0
"veoma dobro 1 x leskovacki ustipci (1 kilogram)
cena: 850.00 rsd
1 x svinjski raznjici (1 kilogram)
cena: 900.00 rsd
1 x pileca krilca (1 kilogram)
cena: 420.00 rsd
1 x rolovani pileci raznjici (500 grama)
cena: 475.00 rsd
1 x cevapi (500 grama)
cena: 350.00 rsd

sve je odlicno, jedina mala zamerka se odnosi na svinjske raznjice koji su bili previse suvi... ali nista strasno... sve pohvale...."	1
fino uopste nije lose.	1
..... sasvim okej rostilj, solidno vreme dostave, def cemo naruciti opet	1
1h zakasnjenja umesto predvidjenih 1.5h, dostavili su hranu sa 1h zakasnjenja pa je hrana bila potpuno hladna.	0
:))))) ja sam bez texta a to je retkost. :) klopa na vreme a burger nikad socniji i ukusniji uzivao u svakom zalogaju a tek lepinja mekana ukusna topla. necu da vas menjam naj klopa do sada a probao je na 20mesta ovo je ufff	1
prosek stigli na vreme (75min), ali se hrana   skoro skroz ohladila pa sam morao da je podgrejem u mikrotalasnoj, narucio sam musaku i telecu corbu, musaka je imala premalo mesa za moj ukus, a corba je bila ok...sve u svemu- nista posebno...	0
"savrseno! narucili smo: hedansa pica (32 cm)
stigla na vreme, topla i preukusna.
dugo, dugo nisam jela ovako dobru pizzu. nisu stedeli ni na cemu.
savrseno!!! svaka cast!!!"	1
dupli burger ukusno njam	1
kapricoza stigla u roku od 20 minuta. veoma ukusna, topla. dostavljac ljubazan. sve pohvale!!	1
utisak ocekivao sam malo veci burger :)	1
"odlicno najbolji burger na donesi.com
meso odlicno, svi sastojci kvalitetni, svezi.
kolicinski taman.
cena ok, dostava brza.

narucicu ponovo."	1
sasvim ok danas na poslu, prvi put narucili od njih, sasvim zadovoljavajuci ukus, kolicina, vreme isporuke pre obecanog... sasvim su ok, narucujemo ponovo!	1
peperoni pica kasnjenje u dostavi vrlo oskudno filovana kao dodatak sam narucila masline koje su naplacene a na pici ih nije bilo	0
najgora dostava na donesi.com narucio vise puta hranu iz burger girosa.sto se ukusa tice sve je osim usparenog pomfrita super.ali dostava...vise puta doneseno hladno, danas je stigla potpuno pogresna dostava.umesto 2x djacki burger i 1x klasik i palacinke stiglo 1xgurmanski i 1xdjacki sa palacinkom.ono sto me cudi je sledece : iako je palacinka bila dobro upakovana u alu foliju stigla je potpuno hladna a burgeri su bilo vreli.sve je stiglo za pola sata iako je dato freme od 90 min...inace naplacena cena od trazene porudzbine ...	0
najbolj preporuke ...	1
nije lose. paste sa 4 vrste sira je odlicna! ukus sosa je mnogo lepsi nego na vecini mesta! cene su prihvatljive.	1
klopa je extra sve kao na filmu.	0
odlicni! ljuto al fino i sveze :)	0
"pomfrit i krompir salata pomfrit ima ukus kao da je stajao 2 dana, i da ga je neko samo podgrejao.

sto se krompir salate tice, krompir je bio tek polu baren."	0
"kasnjenje vec sat vremena cekam hranu i nema je???q?q?q?q??q?q?q
nalazimo se na 200 metara vazdusnom linijom."	0
"prva narudzbina dosli su za 25 minuta, pizza, palacinke nutela i coca cola, vruca klopa a koca hladna ;d, neverovatna cena! dostavljac zaista preljubazan, ne saceka ni da mu se zahvalim, dade i odlete! 
eto, bar nekako da im se zahvalim!"	1
"manjak informacija molim vas da jasno istaknete informaciju da dostava nije besplatna i da kosta 150 dinara.

sve ostalo je fajn :)"	0
odlicno izvanredno! najboli odnos cene i kvaliteta. nemojte da se pokvarite	1
rizoto sa pecurkama i rizoto sa piletinom malo suv za moj ukus,ali sve je doslo brzo i toplo. zamerka je sto se dostava naplacuje dodatno.	0
"sala? narucio sam picu na kojoj pise ""paradajz sos, origano, kackavalj, kulen"" dobio sam picu sa krastavcima i paprikom."	0
pogresna narudzba i pakovanje curi ukupna ocena bi bila 3. ranije su bili bolji. porcije su relativno velike i ukusne, ali sadrze malo mesa. porudzbine stizu relativno brzo i tople su, ali kartonska kutija curi. takodje grese oko onoga sto je naruceno. zato prilazem slike: jedno je naruceno, a drugo je isporuceno i naplaceno. posto ne narucujem samo za sebe, ovo ponekada moze biti problem.	0
kapricoza odlicna pica, testo je mekano i sir je ukusan.	1
standardno dobra pica, kapricoza, standardno dobra. dostava kasnila par minuta, ali nista strasno, pica vruca i ukusna.	1
.... peperoni, 4 sira, kapricoza, srpska i gurmanska , stigle vrele i predobre , moram ih pohvaliti , ispostovali su mi neke posebne zelje , i ono u foliji je sendvic sa sunkom ko je je bio predobar , lepinjica u kojoj je je domaca i vrv je oni sami prave jer je bila vrela , i hvala na gratis koci , lepo je legla , samo tako nastavite !!!	1
utisak super je porcija je ogromna,savet ne uzimati veoma ljuto jer je prepreprepreljuto	0
kasne. hranu sam porucio u 00:32 kada sam dobio i poziv jer nije bilo kifli za index sendvic i potpuno u redu sa njihove strane je da provere da li zelim u cebati, sa cim sam se slozio. medjutim, sada je 01:24, jos uvek nema hrane, telefon ne zvoni. menjajte sluzbu koja vrsi dostavu. veliki -.	0
roma pizza super pica, super cena, super usluga. omiljena picerija u gradu, sve preporuke, a narocito preporuka za pice roma i hedansa. :)	1
cezar salad is great! their salads are great! i just didn't like their cezar dressing because it had mustard in it and i'm not a fan of mustard but other than that, loved the salad!	1
"onako palacinke ok
sendvic sa prsutom i kajmakom-prsute premalo u prevelikoj lepinji"	0
kapricoza dobra pizza, dostava na vreme.	1
dostava 300 din klopa je stigla u navedenom vremenskom periodu, 520 dinara narudzbina, svinjski raznjic. ok je meso, mada nije samo svinjsko ima i piletine, od povrca samo luk i par kolutova patlidzana i tikvica, dobio sam pomfrit koji nisam trazio i dostava neverovatnih 300 dinara, za manje od 5 minuta voznje, a nije nigde navedeno da se naplacuje dostava!	0
prilozi narucio sam burger sa urnebesom, pavlakom, paradajzom i naplaceno je 3x25din za priloge ali burger je stigao bez priloga.	0
odlicno za preporuku!	1
tanka pica sa premalo sastojaka srpska pica ima neverovatno tanku koru a gore samo minimum sastojaka za picu od 50 cm: 5 do 6 maslina, jednu feferonu po parcetu, 2 do 3 snita kobasice po parcetu i jednu kuglu kajmaka posred svakog parceta. ne bas reprezentativno, ni vizuelno, ni sto se tice ukusa	0
utisak nista posebno. koliko sam pohvala cula za minutu, jednom sam narucila i necu vise sigurno.	0
"ok sama hrana je ok, iako ima previse kupusa za moj ukus.
porcije su velike i zasitne i cene su medju jeftinjim sto se tice kineskih restorana.
usluga je losa, iako je momak koji je dostavljao hranu bio jako fin i izvinio se za kasnjenje, 30 minuta kasnjenja nije u redu."	0
sve odlicno hrana je stigla i pre roka. sve je bilo i dalje toplo. bez zamerki	1
pohvala narucili smo classic burger, smokey burger i revolver burger - svi su veoma ukusni i socni, zaista od pravog mesa i vrlo su obimni, i karadjordjevu bufalo koja je odlicna. dostava je bila brza nego sto je receno. dostavljac je ljubazan. sve je stiglo toplo, lepo upakovano. cene su pristojne. sve pohvale. toplo preporucujemo.	1
standardno dobra pica porodicna na akciji je super i cenom i kvalitetom. pica vruca i ukusna.	1
"greska kesa je super sve ostalo ocajno
meso preslano
pomfrit debeo gnjecav"	0
